name,age,sex,love_in,love_out_land,love_out_sky,city,area,building,_row_head_
张三381,64,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三382,60,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三383,32,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三384,22,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三385,39,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三386,93,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三387,76,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三388,15,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三389,59,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三390,43,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三391,37,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三392,64,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三393,26,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三394,94,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三395,67,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三396,20,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三397,10,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三398,74,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三399,54,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三400,28,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三401,94,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三402,91,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三403,15,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三404,38,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三405,16,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三406,96,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三407,77,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三408,62,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三409,69,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三410,15,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三411,67,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三412,67,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三413,76,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三414,34,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三415,86,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三416,91,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三417,28,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三418,69,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三419,87,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三420,40,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三421,96,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三422,10,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三423,18,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三424,68,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三425,37,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三426,39,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三427,87,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三428,73,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三429,27,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三430,90,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三431,55,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三432,42,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三433,62,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三434,65,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三435,37,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三436,84,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三437,26,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三438,81,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三439,69,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三440,76,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三441,16,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三442,89,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三443,52,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三444,33,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三445,77,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三446,26,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三447,19,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三448,70,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三449,48,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三450,18,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三451,73,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三452,13,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三453,93,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三454,46,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三455,74,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三456,93,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三457,85,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三458,48,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三459,62,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三460,69,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三461,73,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三462,70,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三463,48,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三464,28,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三465,37,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三466,71,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三467,62,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三468,65,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三469,81,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三470,59,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三471,32,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三472,47,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三473,14,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三474,69,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三475,16,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三476,43,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三477,64,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三478,18,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三479,52,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三480,36,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三481,79,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三482,100,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三483,98,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三484,43,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三485,96,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三486,51,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三487,63,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三488,36,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三489,44,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三490,86,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三491,32,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三492,94,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三493,14,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三494,24,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三495,86,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三496,100,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三497,64,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三498,93,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三499,47,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三500,64,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三501,78,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三502,38,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三503,90,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三504,22,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三505,86,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三506,46,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三507,44,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三508,59,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三509,74,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三510,53,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三511,93,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三512,27,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三513,15,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三514,100,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三515,94,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三516,58,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三517,27,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三518,93,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三519,16,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三520,59,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三521,37,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三522,17,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三523,15,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三524,27,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三525,93,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三526,68,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三527,92,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三528,30,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三529,91,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三530,87,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三531,89,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三532,22,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三533,54,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三534,36,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三535,35,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三536,89,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三537,19,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三538,55,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三539,27,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三540,87,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三541,72,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三542,99,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三543,69,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三544,96,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三545,83,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三546,57,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三547,65,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三548,11,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三549,29,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三550,85,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三551,27,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三552,84,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三553,64,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三554,40,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三555,42,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三556,30,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三557,70,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三558,47,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三559,57,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三560,33,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三561,77,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三562,80,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三563,90,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三564,19,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三565,78,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三566,44,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三567,83,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三568,52,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三569,73,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三570,61,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三571,50,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三572,69,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三573,73,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三574,80,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三575,45,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三576,40,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三577,70,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三578,73,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三579,13,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三580,18,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三581,74,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三582,19,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三583,23,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三584,22,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三585,60,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三586,94,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三587,51,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三588,35,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三589,78,女,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三590,30,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三591,32,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三592,19,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三593,43,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三594,33,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三595,15,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三596,62,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三597,61,男,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三598,90,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三599,33,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三600,87,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三601,74,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三602,20,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三603,54,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三604,49,女,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三605,70,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三606,39,女,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三607,77,男,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三608,30,男,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三609,83,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三610,55,女,乒乓球,爬山,跳伞,深圳,区域名称,小区名,
张三611,57,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三612,70,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三613,67,男,羽毛球,跑步,跳伞,深圳,区域名称,小区名,
张三614,43,男,乒乓球,跑步,跳伞,深圳,区域名称,小区名,
张三615,57,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三616,89,女,羽毛球,爬山,跳伞,上海,区域名称,小区名,
张三617,77,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三618,65,女,羽毛球,跑步,跳伞,上海,区域名称,小区名,
张三619,10,女,乒乓球,跑步,跳伞,上海,区域名称,小区名,
张三620,77,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三621,84,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三622,95,男,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三623,47,女,乒乓球,爬山,跳伞,上海,区域名称,小区名,
张三624,38,男,羽毛球,爬山,跳伞,深圳,区域名称,小区名,
张三625,11,男,羽毛球,跑步,跳伞,上海,区域名称,小区名,
